Job Title,Size,Type of ownership,Sector,Revenue,Hourly,Employer provided,AvgSalary,Job Location,Age,Python,spark,aws,excel,sql,sas,keras,pytorch,scikit,tensor,hadoop,tableau,bi,flink,mongo,google_an,seniority_by_title,Degree,NumSkills
Data Scientist,1 - 50,Company - Private,Information Technology,Unknown / Non-Applicable,0,0,145.5,NY,10,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,na,na,4
Data Scientist,201 - 500,Company - Private,Finance,$100 to $500 million (USD),0,0,87,NY,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,na,1
Data Scientist,201 - 500,Company - Private,Finance,$50 to $100 million (USD),0,0,100.5,MA,136,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,na,M,2
Data Scientist,10000+,Company - Public,Information Technology,$10+ billion (USD),0,0,147,NY,54,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,na,M,8
Data Engineer,201 - 500,Company - Private,Insurance,$100 to $500 million (USD),0,0,110.5,NY,107,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,na,M,3
Data Analyst,501 - 1000,Nonprofit Organization,Finance,Unknown / Non-Applicable,0,0,49,PA,84,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,na,na,4
Data Scientist,51 - 200,Company - Private,Business Services,$5 to $10 million (USD),0,0,94,MA,NA,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,na,M,7
Data Scientist,1001 - 5000,Company - Public,Information Technology,$500 million to $1 billion (USD),0,0,123.5,NY,22,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,sr,M,3
Other Scientist,10000+,Hospital,Health Care,$500 million to $1 billion (USD),0,0,84.5,NY,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sr,P,0
Data Analyst,501 - 1000,Company - Private,Information Technology,$100 to $500 million (USD),0,0,71,VA,32,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,na,na,4
Data Engineer,10000+,Company - Public,Information Technology,Unknown / Non-Applicable,0,0,73,OR,82,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,na,M,1
Data Analyst,5001 - 10000,Company - Private,Insurance,$10+ billion (USD),0,0,101,MA,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na,0
Machine Learning Engineer,201 - 500,Company - Private,Information Technology,$10 to $25 million (USD),0,0,181,CA,14,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,na,na,5
Data Scientist,10000+,Company - Public,Aerospace & Defense,$10+ billion (USD),0,0,109.5,CA,82,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,na,na,3
Data Scientist,10000+,Company - Public,Information Technology,$10+ billion (USD),0,0,184.5,WA,63,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,sr,na,5
Data Scientist,201 - 500,Company - Private,Information Technology,Unknown / Non-Applicable,0,0,165,NY,7,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,sr,M,3
Data Analyst,10000+,Company - Public,Information Technology,$5 to $10 billion (USD),0,0,61,IL,93,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,na,M,4
Data Engineer,51 - 200,Company - Private,Information Technology,$50 to $100 million (USD),0,0,205,CA,11,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,sr,na,4
Data Analyst,1001 - 5000,School / School District,Education,$100 to $500 million (USD),0,0,59.5,NY,15,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,na,na,3
Other Scientist,5001 - 10000,Company - Private,Manufacturing,$10+ billion (USD),0,0,103.5,KY,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na,0
Data Analyst,10000+,Company - Public,Information Technology,$10+ billion (USD),0,0,62.5,CT,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,na,1
Data Scientist,5001 - 10000,Company - Private,Insurance,$10+ billion (USD),0,0,63,MA,170,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,M,1
Data Analyst,1 - 50,Company - Private,Health Care,$10 to $25 million (USD),0,0,66,NY,41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,na,1
Data Engineer,501 - 1000,Company - Private,Health Care,Unknown / Non-Applicable,0,0,94.5,CA,8,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,na,M,6
Data Scientist,51 - 200,Company - Private,Education,Unknown / Non-Applicable,0,0,75.5,NY,9,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,na,na,5
Machine Learning Engineer,501 - 1000,Company - Public,Aerospace & Defense,$100 to $500 million (USD),0,0,87,VA,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na,1
Data Scientist,10000+,Company - Public,Biotech & Pharmaceuticals,$10+ billion (USD),0,0,140,MD,108,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sr,P,2
Data Scientist,201 - 500,Company - Private,Information Technology,$25 to $50 million (USD),0,0,86,MD,15,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,na,M,3
Data Scientist,1 - 50,Company - Private,Information Technology,Unknown / Non-Applicable,0,0,116.5,CA,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,sr,M,2
Other Scientist,1001 - 5000,Company - Private,Biotech & Pharmaceuticals,$1 to $2 billion (USD),0,0,154.5,MA,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sr,P,2
Machine Learning Engineer,501 - 1000,Company - Public,Finance,$500 million to $1 billion (USD),0,0,87,KS,48,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,na,na,4
Data Analyst,1001 - 5000,Company - Private,"Arts, Entertainment & Recreation",$100 to $500 million (USD),0,0,48.5,CA,35,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,na,M,5
Data Engineer,501 - 1000,Company - Private,Information Technology,$1 to $2 billion (USD),0,0,80,TX,19,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,na,na,5
Other Scientist,1001 - 5000,Hospital,Health Care,$50 to $100 million (USD),1,0,44.5,TX,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na,1
Other Scientist,501 - 1000,Company - Private,Manufacturing,$100 to $500 million (USD),0,0,52.5,IL,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na,0
Data Scientist,10000+,Company - Public,Aerospace & Defense,$10+ billion (USD),0,0,173,CA,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sr,M,1
Data Engineer,501 - 1000,Company - Private,Biotech & Pharmaceuticals,Unknown / Non-Applicable,0,0,68.5,AZ,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na,2
Data Scientist,1001 - 5000,Company - Private,Finance,Unknown / Non-Applicable,0,0,172,NY,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,P,0
Data Scientist,10000+,Company - Private,Insurance,$10+ billion (USD),0,0,114.5,MA,109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na,1
Other Scientist,10000+,Company - Public,Biotech & Pharmaceuticals,$10+ billion (USD),0,0,95,MD,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sr,P,0
Data Scientist,5001 - 10000,Nonprofit Organization,Government,$1 to $2 billion (USD),0,0,69.5,MA,63,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,na,na,6
Data Engineer,501 - 1000,Company - Private,Business Services,Unknown / Non-Applicable,0,0,64.5,NY,18,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,na,na,4
Other Scientist,201 - 500,Company - Public,Biotech & Pharmaceuticals,$25 to $50 million (USD),0,0,111.5,CA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,P,1
Data Scientist,501 - 1000,Company - Private,Consumer Services,Unknown / Non-Applicable,0,0,97.5,NY,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,na,na,3
Data Engineer,10000+,Company - Public,Biotech & Pharmaceuticals,$10+ billion (USD),0,0,154.5,MA,240,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,na,M,6
Machine Learning Engineer,501 - 1000,College / University,Education,Unknown / Non-Applicable,0,0,124,PA,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sr,P,0
Data Scientist,201 - 500,Company - Private,Health Care,Unknown / Non-Applicable,0,0,95,NY,10,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,na,na,5
Data Scientist,201 - 500,Company - Private,Business Services,$50 to $100 million (USD),0,0,128.5,IL,13,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,sr,na,6
Data Scientist,501 - 1000,Subsidiary or Business Segment,Information Technology,Unknown / Non-Applicable,0,0,194,CA,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,sr,na,2
Data Scientist,201 - 500,Company - Public,Business Services,Unknown / Non-Applicable,0,0,104.5,NY,16,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,na,M,5
Other Scientist,501 - 1000,Hospital,Health Care,$100 to $500 million (USD),1,0,65,CO,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na,0
Data Engineer,201 - 500,Company - Private,Information Technology,Unknown / Non-Applicable,0,0,85.5,NC,13,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,na,na,4
Data Analyst,10000+,Nonprofit Organization,Non-Profit,Unknown / Non-Applicable,0,0,50,UT,91,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,na,na,3
Data Engineer,1001 - 5000,Company - Public,Media,$10+ billion (USD),0,0,113,CA,24,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,na,na,6
Other Scientist,10000+,Company - Public,Biotech & Pharmaceuticals,$10+ billion (USD),0,0,90.5,MA,191,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,na,M,1
Data Scientist,51 - 200,Company - Private,Information Technology,Unknown / Non-Applicable,0,0,153,CA,13,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sr,na,3
Data Analyst,1001 - 5000,Company - Public,Business Services,$2 to $5 billion (USD),0,0,123.5,CA,33,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,na,M,5
Data Analyst,201 - 500,Company - Private,Information Technology,$10 to $25 million (USD),0,0,47,NY,11,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,sr,na,2
Data Scientist,501 - 1000,Nonprofit Organization,Health Care,$500 million to $1 billion (USD),0,0,64,CA,25,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,na,na,2
Data Scientist,10000+,Company - Public,Information Technology,$5 to $10 billion (USD),0,0,162,CA,39,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,na,M,6
Data Scientist,10000+,Company - Public,Biotech & Pharmaceuticals,$10+ billion (USD),0,0,137,NY,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sr,P,1
Data Engineer,10000+,Company - Private,Retail,$10+ billion (USD),0,0,98,TN,63,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,sr,M,2
Data Scientist,10000+,Company - Public,Insurance,$10+ billion (USD),0,0,115,NY,158,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,na,M,3
Data Scientist,5001 - 10000,Company - Public,Biotech & Pharmaceuticals,$1 to $2 billion (USD),0,0,133.5,CO,151,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sr,M,2
Data Engineer,501 - 1000,Nonprofit Organization,Insurance,$500 million to $1 billion (USD),0,0,99,CO,106,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,na,M,3
Other Scientist,501 - 1000,Company - Private,Manufacturing,Unknown / Non-Applicable,0,0,54,WI,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na,0
Data Engineer,1001 - 5000,Company - Private,Health Care,Unknown / Non-Applicable,0,0,109,TN,17,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,sr,na,3
Data Engineer,201 - 500,Company - Private,Information Technology,$25 to $50 million (USD),0,0,109,MD,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,na,M,1
Data Scientist,1001 - 5000,Company - Private,Information Technology,$1 to $2 billion (USD),0,0,139.5,MA,37,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,sr,M,4
Data Scientist,10000+,Company - Private,Insurance,$10+ billion (USD),0,0,254,IL,109,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,na,M,2
Machine Learning Engineer,1001 - 5000,Company - Private,Information Technology,Unknown / Non-Applicable,0,0,125,NY,46,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,na,M,6
Data Scientist,10000+,Company - Public,Biotech & Pharmaceuticals,$10+ billion (USD),0,0,106.5,MA,25,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,sr,M,5
Other Scientist,201 - 500,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Unknown / Non-Applicable,0,0,73,CA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,P,0
Other Scientist,201 - 500,Company - Private,Biotech & Pharmaceuticals,$25 to $50 million (USD),0,0,81,MD,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,P,1
Other Scientist,1001 - 5000,Nonprofit Organization,Health Care,$100 to $500 million (USD),1,0,56.5,DE,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na,0
Other Scientist,5001 - 10000,Company - Private,Manufacturing,$10+ billion (USD),0,0,99.5,NC,146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,na,1
Data Analyst,501 - 1000,Company - Private,Insurance,$500 million to $1 billion (USD),0,0,45.5,OH,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na,0
Data Analyst,5001 - 10000,Company - Public,Insurance,$5 to $10 billion (USD),0,0,54,MA,169,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,na,na,1
Data Engineer,51 - 200,Company - Private,Business Services,$25 to $50 million (USD),0,0,122.5,IN,25,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,sr,na,6
Data Analyst,1001 - 5000,Subsidiary or Business Segment,Information Technology,$100 to $500 million (USD),0,0,37.5,FL,44,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,na,M,2
Data Analyst,1001 - 5000,Company - Private,Travel & Tourism,$2 to $5 billion (USD),0,0,53.5,NY,19,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,na,M,5
Data Scientist,5001 - 10000,Company - Public,Finance,$1 to $2 billion (USD),0,0,140,IL,53,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,sr,na,4
Data Scientist,5001 - 10000,Nonprofit Organization,Government,$1 to $2 billion (USD),0,0,77.5,VA,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sr,P,0
Other Scientist,1 - 50,Company - Private,"Construction, Repair & Maintenance",Unknown / Non-Applicable,1,1,55,MA,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,na,1
Other Scientist,5001 - 10000,Company - Private,Manufacturing,$10+ billion (USD),0,0,117.5,NC,146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sr,M,1
Other Scientist,501 - 1000,Company - Private,Biotech & Pharmaceuticals,$50 to $100 million (USD),0,0,70.5,CA,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,M,0
Other Scientist,1001 - 5000,Company - Private,Biotech & Pharmaceuticals,Unknown / Non-Applicable,0,0,70,NY,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,na,1
Data Scientist,51 - 200,Company - Private,Information Technology,$25 to $50 million (USD),0,0,61.5,CA,10,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,na,na,3
Other Scientist,1001 - 5000,Company - Private,Biotech & Pharmaceuticals,Unknown / Non-Applicable,0,0,80,GA,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sr,na,1
Data Scientist,51 - 200,Company - Private,Information Technology,$25 to $50 million (USD),0,0,79.5,GA,18,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,na,na,6
Data Scientist,501 - 1000,Company - Private,Information Technology,$100 to $500 million (USD),0,0,168,CA,7,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,na,na,4
Data Engineer,1001 - 5000,Company - Private,Insurance,$100 to $500 million (USD),0,0,90,MA,33,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,na,na,4
Other Scientist,unknown,Company - Private,Biotech & Pharmaceuticals,Unknown / Non-Applicable,0,1,120,MA,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,P,1
Data Analyst,51 - 200,Company - Public,Information Technology,Unknown / Non-Applicable,0,0,138.5,CA,13,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,sr,na,3
Data Scientist,10000+,Company - Public,Biotech & Pharmaceuticals,$2 to $5 billion (USD),0,0,111.5,PA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sr,M,0
Data Scientist,5001 - 10000,Company - Private,Insurance,$10+ billion (USD),0,0,68.5,MA,170,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,M,1
Other Scientist,10000+,Company - Public,Biotech & Pharmaceuticals,$10+ billion (USD),0,0,84.5,MA,191,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,sr,M,1
Data Engineer,1001 - 5000,Company - Public,Information Technology,$100 to $500 million (USD),0,0,102.5,TN,15,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,sr,na,5
Other Scientist,501 - 1000,College / University,Education,Unknown / Non-Applicable,0,0,73.5,PA,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,P,1
Other Scientist,501 - 1000,Nonprofit Organization,Government,$50 to $100 million (USD),0,0,93.5,OH,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,M,1
Data Scientist,1 - 50,Company - Private,Business Services,$5 to $10 million (USD),0,0,127.5,PA,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,na,1
Data Analyst,10000+,Nonprofit Organization,Non-Profit,Unknown / Non-Applicable,0,0,72,UT,91,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,na,na,2
Data Scientist,5001 - 10000,Company - Private,Insurance,$10+ billion (USD),0,0,129.5,MA,170,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,na,na,8
Data Analyst,1001 - 5000,Company - Private,Manufacturing,$500 million to $1 billion (USD),0,0,47,UT,44,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,na,na,4
Data Engineer,501 - 1000,Subsidiary or Business Segment,Consumer Services,Unknown / Non-Applicable,0,0,65,AL,7,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,na,na,5
Data Analyst,1001 - 5000,Company - Public,Finance,$1 to $2 billion (USD),0,0,60,WI,151,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,na,na,2
Data Scientist,10000+,Company - Public,Biotech & Pharmaceuticals,$10+ billion (USD),0,0,167.5,NY,172,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,sr,M,2
Data Analyst,1001 - 5000,Company - Private,Travel & Tourism,$2 to $5 billion (USD),0,0,65,NY,19,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,na,na,3
Data Analyst,501 - 1000,Company - Private,Information Technology,$100 to $500 million (USD),0,0,94,VA,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,sr,na,2
Data Analyst,201 - 500,Company - Private,Retail,$100 to $500 million (USD),0,0,87.5,NY,11,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,sr,na,4
Data Engineer,501 - 1000,Company - Private,Information Technology,$100 to $500 million (USD),0,0,97,VA,9,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,sr,na,6
Data Engineer,5001 - 10000,Company - Private,Information Technology,$1 to $2 billion (USD),0,0,112.5,NC,31,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,sr,na,5
Data Engineer,5001 - 10000,Company - Private,Insurance,$10+ billion (USD),0,0,91.5,MA,170,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,na,na,5
Data Engineer,10000+,Company - Private,Insurance,$10+ billion (USD),0,0,51.5,IN,109,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,na,M,4
Data Scientist,10000+,Company - Public,Biotech & Pharmaceuticals,$10+ billion (USD),0,0,114.5,MA,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na,0
Data Scientist,201 - 500,Company - Private,Business Services,$10 to $25 million (USD),0,0,115,NY,10,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,na,na,6
Data Scientist,1 - 50,Company - Private,Business Services,$5 to $10 million (USD),0,0,74,PA,22,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,na,M,3
Other Scientist,51 - 200,Company - Private,Business Services,$10 to $25 million (USD),0,0,51,CA,49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,na,1
Data Engineer,501 - 1000,Company - Public,Health Care,Unknown / Non-Applicable,0,0,100,AZ,40,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,sr,na,2
Data Scientist,10000+,Company - Public,Biotech & Pharmaceuticals,$10+ billion (USD),0,0,121,MA,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sr,na,0
Data Analyst,201 - 500,Company - Private,Information Technology,$100 to $500 million (USD),0,0,121.5,CA,15,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,sr,na,3
Data Scientist,10000+,Company - Private,Finance,$10+ billion (USD),0,0,62.5,MA,165,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,na,M,4
Other Scientist,unknown,Other Organization,Biotech & Pharmaceuticals,Unknown / Non-Applicable,0,1,117.5,MA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,P,1
Data Scientist,201 - 500,Company - Private,Information Technology,Unknown / Non-Applicable,0,0,122,FL,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,sr,M,2
Data Engineer,51 - 200,Company - Private,Information Technology,Unknown / Non-Applicable,0,0,85,VA,17,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,na,na,4
Data Engineer,501 - 1000,Company - Private,Information Technology,$50 to $100 million (USD),0,0,60.5,AZ,19,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,na,na,5
Data Scientist,51 - 200,Company - Private,Finance,$50 to $100 million (USD),0,0,180,CA,12,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,sr,M,3
Data Scientist,1001 - 5000,Company - Private,Finance,Unknown / Non-Applicable,0,0,70.5,MO,19,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,na,na,6
Data Engineer,1001 - 5000,Company - Private,Aerospace & Defense,$1 to $2 billion (USD),0,0,118.5,VA,4,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,na,na,4
Data Analyst,501 - 1000,Company - Private,Information Technology,$100 to $500 million (USD),0,0,66.5,IL,26,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,na,M,5
Data Scientist,1001 - 5000,Company - Private,Business Services,$100 to $500 million (USD),0,0,107.5,MA,78,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,na,na,6
Data Engineer,51 - 200,Company - Private,Business Services,$10 to $25 million (USD),0,0,138.5,TX,11,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,sr,na,4
Other Scientist,201 - 500,Company - Private,Biotech & Pharmaceuticals,$25 to $50 million (USD),0,0,81,MD,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na,0
Data Engineer,1001 - 5000,Company - Private,Insurance,$2 to $5 billion (USD),0,0,58.5,IL,96,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,na,M,5
Data Engineer,1001 - 5000,Company - Public,Transportation & Logistics,$2 to $5 billion (USD),0,0,107.5,IL,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,sr,na,1
Other Scientist,501 - 1000,Company - Public,Biotech & Pharmaceuticals,$50 to $100 million (USD),0,0,120.5,MA,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,na,M,1
Data Scientist,201 - 500,Company - Private,Information Technology,$10 to $25 million (USD),0,0,63.5,CA,14,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,na,na,5
Other Scientist,5001 - 10000,Company - Private,Manufacturing,$10+ billion (USD),0,0,103.5,KY,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na,0
Data Scientist,5001 - 10000,Company - Public,Information Technology,$1 to $2 billion (USD),0,0,107,CA,40,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,na,na,4
Data Engineer,5001 - 10000,Company - Public,Aerospace & Defense,$2 to $5 billion (USD),0,0,105.5,VA,NA,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,na,na,4
Data Engineer,501 - 1000,Company - Private,Insurance,$500 million to $1 billion (USD),0,0,83,CA,49,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,na,na,3
Data Engineer,1001 - 5000,Company - Private,Information Technology,Unknown / Non-Applicable,0,0,162,CA,14,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,sr,na,5
Data Scientist,1001 - 5000,Company - Private,Information Technology,$1 to $2 billion (USD),0,0,68.5,CA,52,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,na,M,6
Data Scientist,10000+,Company - Public,Insurance,$5 to $10 billion (USD),0,0,110.5,OH,43,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,sr,na,4
Data Engineer,201 - 500,Subsidiary or Business Segment,Insurance,$100 to $500 million (USD),0,0,115.5,IA,NA,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,sr,na,4
Other Scientist,501 - 1000,Company - Public,Biotech & Pharmaceuticals,Unknown / Non-Applicable,0,0,87.5,CA,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,M,1
Data Scientist,1001 - 5000,Government,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),0,0,80.5,WA,56,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,sr,M,2
Data Analyst,501 - 1000,Company - Private,Finance,$100 to $500 million (USD),0,0,43,IA,29,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,na,na,3
Data Analyst,201 - 500,Company - Public,Biotech & Pharmaceuticals,Unknown / Non-Applicable,0,0,140,MA,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,P,1
Data Scientist,10000+,Company - Public,Biotech & Pharmaceuticals,$10+ billion (USD),0,0,172,MA,172,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,na,P,1
Other Scientist,unknown,Company - Private,Biotech & Pharmaceuticals,Unknown / Non-Applicable,0,1,120,MA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sr,P,0
Data Analyst,5001 - 10000,Company - Private,Insurance,$5 to $10 billion (USD),0,0,66.5,PA,38,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,sr,M,4
Other Scientist,501 - 1000,Company - Public,Biotech & Pharmaceuticals,Unknown / Non-Applicable,0,0,100,CA,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sr,P,1
Data Engineer,51 - 200,Company - Private,Business Services,$1 to $5 million (USD),0,0,94.5,CA,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,sr,na,2
